date,temperature_2m,relative_humidity_2m,precipitation,rain,cloud_cover,wind_speed_10m,weather_code,pressure_msl,is_day,vapour_pressure_deficit,shortwave_radiation,apparent_temperature,et0_fao_evapotranspiration,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,weather_condition,VPD,water_balance,heat_stress_duration
2022-01-17 01:00:00+00:00,0.30639438544438763,-0.5130814092728364,-0.0010151717625993058,-0.0003061120843182849,1.1444893092634174,1.1733493764560452,3.175596217522367,0.0678603143095216,0.0,0.13401689715656656,-0.6877981544862088,0.16801621600803301,-0.41406981131524473,1.0941077418501175,-0.834702337060903,Rain,0.13376795024402294,0.133875224065341,-0.2688218151099079
2022-01-17 02:00:00+00:00,0.13898527449983927,-0.16179971782506222,0.16610211783262602,0.16740504768386164,1.1444893092634174,-0.42194122618408764,3.175596217522367,0.3920366168910855,0.0,-0.11769830721611262,-0.6877981544862088,0.16774599218310868,-0.630398679326255,0.9199105049643095,-0.8193217343141701,Rain,-0.11786385198735476,0.3566768518565349,-0.2688218151099079
2022-01-17 03:00:00+00:00,0.07202163012201993,0.07469231157774912,0.3332194074278513,0.33511620745204146,1.1444893092634174,-1.3897405837310641,3.175596217522367,0.4169732555512187,0.0,-0.25610426738941966,-0.6877981544862088,0.20866277445664744,-0.6962198154622891,0.7697404731662001,-0.7962508301940707,Rain,-0.2561869800360601,0.5309756132295983,-0.2688218151099079
2022-01-17 04:00:00+00:00,0.045236172370892704,0.18955809112913682,0.3332194074278513,0.33511620745204146,1.1444893092634174,-1.069489572499829,3.175596217522367,0.31722670091074184,0.0,-0.3190125075634091,-0.6877981544862088,0.17049829477320044,-0.6962198154622891,0.6255772426400155,-0.7731799260739709,Rain,-0.3190532560589861,0.5309756132295983,-0.2688218151099079
2022-01-17 05:00:00+00:00,0.01845071461976483,0.31965466620225347,0.16610211783262602,0.16740504768386164,1.1444893092634174,-0.6663199807913148,3.175596217522367,0.24241678493039817,0.0,-0.38768215061588124,-0.6877981544862088,0.1277187481731363,-0.6962198154622891,0.5054412172015282,-0.757799323327238,Rain,-0.38767440302140427,0.377888478221004,-0.2688218151099079
2022-01-17 06:00:00+00:00,-0.028423836444709104,0.4655265301209602,0.3332194074278513,0.33511620745204146,1.1444893092634174,-0.9093640001652417,3.175596217522367,0.11773359162973206,0.0,-0.46569537655087173,-0.6877981544862088,0.11535396852451708,-0.6962198154622891,0.4033255955788137,-0.7424187205805051,Rain,-0.4656395800473385,0.5309756132295983,-0.2688218151099079
2022-01-17 07:00:00+00:00,-0.04181656532027271,0.5117232488003062,0.16610211783262602,0.16740504768386164,1.1444893092634174,-0.9894267640928787,3.175596217522367,0.017987036989255155,0.0,-0.48947905778207385,-0.6877981544862088,0.11325893037958663,-0.6962198154622891,0.3192303777718721,-0.7270381178337721,Rain,-0.4894069915452058,0.377888478221004,-0.2688218151099079
2022-01-17 08:00:00+00:00,-0.08199475194696419,0.5456335550051991,0.16610211783262602,0.16740504768386164,1.1444893092634174,-0.599835861625805,3.175596217522367,-0.0069496016708780655,0.0,-0.5115143880699204,-0.6877981544862088,0.03894700767842484,-0.6962198154622891,0.25315556378070436,-0.7193478164604057,Rain,-0.5114389324023222,0.377888478221004,-0.2688218151099079
2022-01-17 09:00:00+00:00,-0.14895839632478355,0.5790188477892296,-0.0010151717625993058,-0.0003061120843182849,1.1444893092634174,-0.21300087517071703,3.175596217522367,0.04292367564938838,0.0,-0.5364987874766365,-0.6877981544862088,-0.06720855534668893,-0.6962198154622891,0.1870807497895355,-0.7116575150870389,Rain,-0.5364253497746723,0.2248013432124094,-0.2688218151099079
2022-01-17 10:00:00+00:00,-0.2159220407026029,0.6129458449242241,-0.0010151717625993058,-0.0003061120843182849,1.1444893092634174,0.323663056186448,3.175596217522367,0.19254350761013173,1.0,-0.5604808436164599,-0.6877981544862088,-0.18524667334474484,-0.5710683318055675,0.12701273707029187,-0.7039672137136724,Rain,-0.560407049744632,0.18446982257747455,-0.2688218151099079
